2016/01/04,8160,8160,7900,8050,151,8050
2016/01/05,7990,8350,7900,8170,231,8170
2016/01/06,8100,8130,8060,8130,60,8130
2016/01/07,8120,8200,8000,8140,119,8140
2016/01/08,8700,8700,8160,8400,445,8400
2016/01/12,8050,8380,7340,7400,676,7400
2016/01/13,7700,7700,7520,7520,56,7520
2016/01/14,7850,7910,7410,7410,120,7410
2016/01/15,7690,7690,7460,7570,94,7570
2016/01/18,7870,7870,7530,7610,48,7610
2016/01/19,7770,7770,7240,7260,191,7260
2016/01/20,7410,7410,7290,7290,22,7290
2016/01/21,7300,7990,7300,7370,171,7370
2016/01/22,7400,7520,7280,7330,139,7330
2016/01/25,7770,7780,7260,7700,308,7700
2016/01/26,7510,7510,7320,7320,96,7320
2016/01/27,7470,7480,7470,7480,15,7480
2016/01/28,7470,7520,7470,7500,30,7500
2016/01/29,7500,7500,7480,7480,24,7480
2016/02/01,7540,7840,7500,7670,177,7670
2016/02/02,7640,7660,7600,7610,111,7610
2016/02/03,7600,7710,7350,7350,588,7350
2016/02/04,7500,7500,7430,7440,32,7440
2016/02/05,7450,7450,7300,7310,133,7310
2016/02/08,7400,7400,7240,7260,78,7260
2016/02/09,7150,7400,6880,6930,470,6930
2016/02/10,6900,6910,6800,6880,173,6880
2016/02/12,6820,6820,6580,6590,169,6590
2016/02/15,7150,7150,6920,6920,19,6920
2016/02/16,7020,7020,6990,6990,33,6990
2016/02/17,7090,7090,7090,7090,3,7090
2016/02/18,7090,7090,7080,7080,8,7080
2016/02/19,7160,7160,6990,7000,105,7000
2016/02/22,7000,7170,6800,7170,90,7170
2016/02/23,7290,7290,7010,7010,50,7010
2016/02/24,6930,6940,6900,6900,39,6900
2016/02/25,6800,6900,6700,6900,161,6900
2016/02/26,7000,7040,6910,6910,14,6910
2016/02/29,7050,7050,7050,7050,8,7050
2016/03/01,7000,7000,6900,6900,65,6900
2016/03/02,7060,7090,6930,6950,37,6950
2016/03/03,7050,7320,6930,6960,241,6960
2016/03/04,7060,7060,6940,7040,68,7040
2016/03/07,7100,7100,7040,7070,111,7070
2016/03/08,7070,7360,7010,7180,257,7180
2016/03/09,7000,7040,6940,6960,156,6960
2016/03/10,7020,7020,6960,6980,38,6980
2016/03/11,7080,7080,7010,7010,25,7010
2016/03/14,7160,7240,7160,7230,123,7230
2016/03/15,7140,7140,7120,7120,24,7120
2016/03/16,7120,7120,7100,7100,39,7100
2016/03/17,7100,7100,7070,7070,16,7070
2016/03/18,7130,7130,7060,7060,3,7060
2016/03/22,7160,7160,7100,7100,43,7100
2016/03/23,7100,7120,7100,7120,41,7120
2016/03/24,7140,7140,7090,7090,20,7090
2016/03/25,7180,7180,7180,7180,7,7180
2016/03/28,7160,7330,7090,7100,64,7100
2016/03/29,7280,7280,7040,7040,14,7040
2016/03/31,7070,7130,7070,7130,17,7130
2016/04/01,7180,7180,7110,7110,10,7110
2016/04/04,7150,7150,7010,7010,162,7010
2016/04/05,7150,7150,6950,6970,164,6970
2016/04/06,6900,6900,6840,6840,262,6840
2016/04/07,6840,6900,6840,6870,51,6870
2016/04/08,6800,6950,6710,6740,235,6740
2016/04/11,6760,6900,6760,6850,206,6850
2016/04/13,6950,6950,6870,6870,23,6870
2016/04/14,7170,7170,6880,6970,83,6970
2016/04/15,7130,7130,7040,7040,2,7040
2016/04/18,6970,6970,6970,6970,50,6970
2016/04/19,7090,7090,7030,7030,6,7030
2016/04/20,7100,7140,7040,7120,156,7120
2016/04/21,7330,7330,7170,7200,53,7200
2016/04/22,7320,7330,7240,7330,58,7330
2016/04/25,7340,7340,7220,7310,52,7310
2016/04/26,7300,7300,7290,7290,3,7290
2016/04/27,7310,7310,7310,7310,10,7310
2016/04/28,7310,7340,7170,7190,105,7190
2016/05/02,7050,7140,7000,7000,133,7000
2016/05/06,6990,6990,6850,6950,145,6950
2016/05/09,7000,7000,6950,7000,9,7000
2016/05/10,7000,7000,6800,6890,84,6890
2016/05/11,7090,7090,6950,7010,8,7010
2016/05/12,7010,7010,6930,6930,20,6930
2016/05/13,6930,6950,6930,6940,75,6940
2016/05/16,6940,6940,6920,6920,30,6920
2016/05/17,6920,6920,6920,6920,26,6920
2016/05/18,6900,6920,6870,6870,48,6870
2016/05/19,6860,7030,6860,7030,15,7030
2016/05/20,7030,7030,6910,6910,36,6910
2016/05/23,6990,7080,6980,7080,63,7080
2016/05/24,7080,7080,6940,6940,58,6940
2016/05/25,7100,7100,7080,7080,70,7080
2016/05/26,7120,7120,7060,7090,65,7090
2016/05/27,7200,7200,7190,7200,89,7200
2016/05/30,7290,7300,7280,7300,139,7300
2016/05/31,7330,7340,7150,7210,651,7210
