2016/01/04,6550,6860,6470,6800,1006600,6800
2016/01/05,6840,6910,6740,6880,913670,6880
2016/01/06,6860,7110,6800,7000,1197620,7000
2016/01/07,7060,7330,7020,7330,1445200,7330
2016/01/08,7480,7520,7140,7360,1204550,7360
2016/01/12,7540,7810,7500,7760,905820,7760
2016/01/13,7520,7550,7300,7320,683750,7320
2016/01/14,7770,7960,7680,7700,974060,7700
2016/01/15,7400,7880,7390,7790,899340,7790
2016/01/18,8150,8250,7890,7990,1213120,7990
2016/01/19,8020,8120,7830,7880,833420,7880
2016/01/20,7890,8500,7890,8450,1231670,8450
2016/01/21,8390,8880,8110,8850,1871760,8850
2016/01/22,8250,8380,7780,7840,1664740,7840
2016/01/25,7690,7890,7610,7710,826610,7710
2016/01/26,8030,8120,7960,8070,781210,8070
2016/01/27,7720,7820,7540,7640,787700,7640
2016/01/28,7720,7830,7550,7710,598370,7710
2016/01/29,7670,8000,7000,7270,1739990,7270
2016/02/01,7050,7140,6970,7000,637520,7000
2016/02/02,7150,7160,7000,7090,586130,7090
2016/02/03,7360,7640,7330,7540,1081180,7540
2016/02/04,7680,7760,7520,7680,1010920,7680
2016/02/05,7910,8050,7800,7880,830250,7880
2016/02/08,8060,8120,7600,7700,1023510,7700
2016/02/09,8290,8570,8230,8500,1311470,8500
2016/02/10,8450,9220,8430,8940,2075830,8940
2016/02/12,9690,9870,9400,9750,2626410,9750
2016/02/15,8860,9020,8250,8340,1628710,8340
2016/02/16,8490,8550,8010,8320,1146200,8320
2016/02/17,8380,8760,8140,8550,1342510,8550
2016/02/18,8040,8240,7990,8130,995310,8130
2016/02/19,8340,8540,8300,8350,895780,8350
2016/02/22,8500,8530,8140,8220,836820,8220
2016/02/23,8110,8330,7970,8280,843940,8280
2016/02/24,8500,8590,8320,8420,825460,8420
2016/02/25,8360,8380,8090,8140,754770,8140
2016/02/26,7970,8120,7840,8100,748520,8100
2016/02/29,7990,8250,7840,8250,769510,8250
2016/03/01,8290,8460,8200,8230,740860,8230
2016/03/02,7780,7820,7470,7540,1017020,7540
2016/03/03,7580,7590,7340,7340,756890,7340
2016/03/04,7370,7430,7270,7290,509610,7290
2016/03/07,7280,7400,7280,7390,300940,7390
2016/03/08,7400,7680,7380,7510,837090,7510
2016/03/09,7640,7750,7550,7610,679040,7610
2016/03/10,7460,7560,7400,7440,394380,7440
2016/03/11,7650,7690,7280,7330,719800,7330
2016/03/14,7130,7170,7030,7090,475850,7090
2016/03/15,7080,7250,7040,7200,517320,7200
2016/03/16,7290,7330,7190,7290,377950,7290
2016/03/17,7200,7450,7060,7350,743680,7350
2016/03/18,7390,7630,7350,7520,735990,7520
2016/03/22,7260,7400,7160,7240,575900,7240
2016/03/23,7220,7300,7140,7250,335640,7250
2016/03/24,7310,7390,7220,7350,431570,7350
2016/03/25,7300,7360,7230,7260,358340,7260
2016/03/28,7140,7300,7100,7180,495940,7180
2016/03/29,7170,7200,7040,7060,592680,7060
2016/03/30,7100,7260,7090,7240,476010,7240
2016/03/31,7120,7360,7110,7360,531550,7360
2016/04/01,7370,7920,7370,7890,1395940,7890
2016/04/04,7960,8010,7800,7930,875670,7930
2016/04/05,7980,8340,7970,8320,1402250,8320
2016/04/06,8320,8440,8200,8300,1251710,8300
2016/04/07,8300,8420,8150,8290,998810,8290
2016/04/08,8530,8580,7980,8190,1614920,8190
2016/04/11,8260,8520,8250,8270,1131580,8270
2016/04/12,8300,8340,8050,8080,883350,8080
2016/04/13,7830,7870,7600,7630,779280,7630
2016/04/14,7370,7410,7130,7140,1030020,7140
2016/04/15,7290,7300,7110,7200,754200,7200
2016/04/18,7650,7700,7530,7680,924280,7680
2016/04/19,7200,7210,7090,7110,703000,7110
2016/04/20,6960,7120,6920,7090,785650,7090
2016/04/21,6820,6850,6680,6720,993430,6720
2016/04/22,6820,6830,6530,6540,1057020,6540
2016/04/25,6490,6660,6490,6640,670630,6640
2016/04/26,6680,6820,6640,6720,735830,6720
2016/04/27,6670,6790,6640,6740,453830,6740
2016/04/28,6610,7250,6530,7230,1426730,7230
2016/05/02,7780,7850,7660,7680,905860,7680
2016/05/06,7620,7830,7550,7720,752630,7720
2016/05/09,7590,7670,7530,7610,461830,7610
2016/05/10,7540,7600,7260,7260,672760,7260
2016/05/11,7120,7320,7060,7270,734180,7270
2016/05/12,7390,7460,7200,7220,624850,7220
2016/05/13,7150,7420,7080,7410,722670,7410
2016/05/16,7380,7410,7200,7360,748070,7360
2016/05/17,7210,7320,7180,7180,389180,7180
2016/05/18,7230,7310,7060,7190,1063530,7190
2016/05/19,7050,7240,7020,7190,603710,7190
2016/05/20,7230,7280,7070,7100,445480,7100
2016/05/23,7160,7380,7140,7180,633660,7180
2016/05/24,7220,7350,7220,7320,700720,7320
2016/05/25,7060,7120,7040,7070,781580,7070
2016/05/26,6920,7100,6900,7080,621830,7080
2016/05/27,7010,7060,6960,7010,302560,7010
2016/05/30,6900,6960,6820,6830,446020,6830
2016/05/31,6870,6890,6670,6700,675880,6700
