2016/01/04,19320,19450,18860,18960,240910,18960
2016/01/05,18900,19040,18820,18860,60833,18860
2016/01/06,18890,18950,18530,18690,163420,18690
2016/01/07,18590,18660,18240,18240,201004,18240
2016/01/08,18070,18460,18000,18170,213395,18170
2016/01/12,17900,18010,17650,17700,167087,17700
2016/01/13,17910,18190,17900,18190,79970,18190
2016/01/14,17680,17740,17380,17710,199301,17710
2016/01/15,18000,18070,17510,17590,81414,17590
2016/01/18,17230,17490,17110,17410,135561,17410
2016/01/19,17360,17540,17250,17490,106842,17490
2016/01/20,17490,17490,16820,16870,223775,16870
2016/01/21,16910,17190,16450,16500,259041,16500
2016/01/22,17010,17440,16900,17410,172508,17410
2016/01/25,17610,17660,17360,17560,189888,17560
2016/01/26,17250,17260,17080,17140,84397,17140
2016/01/27,17480,17690,17400,17590,96252,17590
2016/01/28,17500,17690,17380,17510,72326,17510
2016/01/29,17560,18290,17180,18020,438159,18020
2016/02/01,18290,18370,18170,18330,193526,18330
2016/02/02,18130,18320,18120,18200,159915,18200
2016/02/03,17870,17920,17520,17660,140011,17660
2016/02/04,17460,17660,17380,17470,99318,17470
2016/02/05,17230,17330,17060,17270,104102,17270
2016/02/08,17030,17540,16970,17430,87452,17430
2016/02/09,16790,16820,16450,16530,296036,16530
2016/02/10,16580,16590,15820,16070,349020,16070
2016/02/12,15590,15680,15250,15330,512058,15330
2016/02/15,15950,16580,15890,16430,317023,16430
2016/02/16,16280,16760,16240,16450,204045,16450
2016/02/17,16410,16630,16030,16230,190417,16230
2016/02/18,16700,16760,16520,16620,154238,16620
2016/02/19,16410,16440,16200,16400,132793,16400
2016/02/22,16230,16610,16220,16530,93018,16530
2016/02/23,16640,16770,16420,16490,184922,16490
2016/02/24,16270,16410,16150,16330,99821,16330
2016/02/25,16390,16650,16370,16580,95649,16580
2016/02/26,16760,16910,16610,16630,185339,16630
2016/02/29,16780,16890,16470,16470,97329,16470
2016/03/01,16450,16520,16270,16510,79524,16510
2016/03/02,16960,17250,16910,17170,197182,17170
2016/03/03,17130,17410,17130,17390,141307,17390
2016/03/04,17360,17500,17310,17440,64413,17440
2016/03/07,17480,17500,17340,17370,36399,17370
2016/03/08,17330,17350,17010,17230,102645,17230
2016/03/09,17080,17150,16930,17090,99412,17090
2016/03/10,17240,17320,17150,17290,53806,17290
2016/03/11,17000,17470,17000,17400,107187,17400
2016/03/14,17620,17750,17600,17680,95485,17680
2016/03/15,17680,17750,17490,17570,65400,17570
2016/03/16,17420,17550,17400,17430,78860,17430
2016/03/17,17560,17700,17250,17380,165401,17380
2016/03/18,17340,17360,17050,17150,90472,17150
2016/03/22,17410,17550,17290,17490,89323,17490
2016/03/23,17500,17580,17410,17460,44571,17460
2016/03/24,17390,17490,17290,17320,41647,17320
2016/03/25,17400,17470,17340,17430,47356,17430
2016/03/28,17570,17630,17400,17540,74208,17540
2016/03/29,17550,17710,17530,17680,106068,17680
2016/03/30,17640,17650,17450,17470,55637,17470
2016/03/31,17590,17610,17330,17350,121049,17350
2016/04/01,17300,17300,16650,16690,216710,16690
2016/04/04,16650,16790,16580,16670,78920,16670
2016/04/05,16600,16610,16230,16260,155065,16260
2016/04/06,16250,16370,16140,16260,91231,16260
2016/04/07,16260,16410,16160,16270,83720,16270
2016/04/08,16030,16580,16000,16360,134775,16360
2016/04/11,16300,16320,16050,16300,92987,16300
2016/04/12,16280,16500,16230,16480,66272,16480
2016/04/13,16700,16960,16690,16940,88268,16940
2016/04/14,17220,17480,17170,17470,116980,17470
2016/04/15,17280,17500,17280,17380,134083,17380
2016/04/18,16860,17010,16810,16850,82140,16850
2016/04/19,17300,17470,17300,17470,65003,17470
2016/04/20,17610,17680,17440,17490,102434,17490
2016/04/21,17860,17980,17760,17920,118504,17920
2016/04/22,17780,18170,17780,18140,135886,18140
2016/04/25,18220,18220,17990,18030,62081,18030
2016/04/26,17970,18020,17790,17940,43449,17940
2016/04/27,17980,18020,17820,17900,44024,17900
2016/04/28,18050,18170,17170,17240,166399,17240
2016/05/02,16520,16720,16500,16700,93405,16700
2016/05/06,16770,16820,16530,16660,71190,16660
2016/05/09,16800,16850,16710,16770,29151,16770
2016/05/10,16850,17140,16770,17130,68873,17130
2016/05/11,17300,17380,17100,17120,51623,17120
2016/05/12,17000,17230,16930,17210,59501,17210
2016/05/13,17280,17360,16950,16980,106513,16980
2016/05/16,16990,17200,16970,17010,71101,17010
2016/05/17,17210,17230,17070,17210,45887,17210
2016/05/18,17170,17370,17070,17240,164296,17240
2016/05/19,17390,17420,17170,17210,40530,17210
2016/05/20,17170,17350,17120,17310,47073,17310
2016/05/23,17260,17270,16980,17230,61653,17230
2016/05/24,17180,17180,17030,17060,47404,17060
2016/05/25,17380,17390,17300,17340,79285,17340
2016/05/26,17520,17540,17310,17330,32132,17330
2016/05/27,17430,17480,17370,17400,50964,17400
2016/05/30,17550,17640,17480,17640,43158,17640
2016/05/31,17600,17840,17570,17810,60075,17810
