2016/01/04,1443,1444,1410,1413,3770,1413
2016/01/05,1409,1419,1405,1411,1040,1411
2016/01/06,1419,1470,1381,1394,1100,1394
2016/01/07,1390,1390,1361,1362,2690,1362
2016/01/08,1372,1375,1352,1356,1080,1356
2016/01/12,1351,1367,1311,1318,2130,1318
2016/01/13,1348,1349,1339,1346,430,1346
2016/01/14,1366,1366,1285,1324,3100,1324
2016/01/15,1332,1332,1332,1332,20,1332
2016/01/18,1300,1311,1292,1311,420,1311
2016/01/19,1306,1317,1305,1317,150,1317
2016/01/20,1299,1299,1270,1270,720,1270
2016/01/21,1273,1285,1245,1245,1800,1245
2016/01/22,1305,1305,1271,1285,60,1285
2016/01/25,1332,1332,1298,1315,870,1315
2016/01/26,1307,1307,1288,1297,130,1297
2016/01/27,1327,1327,1315,1315,340,1315
2016/01/28,1344,1344,1309,1309,350,1309
2016/01/29,1336,1343,1333,1343,560,1343
2016/02/01,1376,1399,1376,1399,120,1399
2016/02/02,1393,1399,1383,1383,820,1383
2016/02/03,1374,1374,1338,1340,1020,1340
2016/02/04,1346,1351,1346,1347,360,1347
2016/02/05,1336,1336,1310,1310,240,1310
2016/02/08,1320,1350,1320,1350,270,1350
2016/02/09,1320,1320,1278,1283,780,1283
2016/02/10,1282,1282,1225,1237,2250,1237
2016/02/12,1216,1230,1172,1180,3170,1180
2016/02/15,1200,1269,1200,1235,320,1235
2016/02/16,1235,1279,1235,1279,210,1279
2016/02/17,1264,1264,1241,1247,280,1247
2016/02/19,1270,1270,1258,1260,170,1260
2016/02/22,1260,1278,1258,1274,140,1274
2016/02/23,1283,1283,1258,1258,190,1258
2016/02/24,1246,1246,1246,1246,10,1246
2016/02/25,1276,1276,1265,1265,30,1265
2016/02/26,1284,1294,1264,1289,80,1289
2016/02/29,1290,1290,1270,1270,150,1270
2016/03/01,1260,1260,1240,1240,40,1240
2016/03/02,1300,1300,1300,1300,10,1300
2016/03/03,1300,1314,1300,1313,240,1313
2016/03/04,1315,1330,1313,1313,320,1313
2016/03/07,1335,1341,1325,1325,140,1325
2016/03/08,1355,1355,1294,1308,340,1308
2016/03/09,1290,1291,1284,1291,210,1291
2016/03/10,1319,1319,1309,1309,810,1309
2016/03/11,1315,1315,1315,1315,100,1315
2016/03/14,1330,1342,1330,1335,420,1335
2016/03/15,1347,1347,1326,1326,210,1326
2016/03/16,1334,1334,1300,1322,640,1322
2016/03/17,1331,1336,1302,1313,90,1313
2016/03/18,1310,1310,1310,1310,70,1310
2016/03/22,1340,1340,1340,1340,390,1340
2016/03/23,1340,1340,1311,1311,180,1311
2016/03/24,1310,1310,1295,1295,70,1295
2016/03/25,1317,1317,1317,1317,10,1317
2016/03/28,1302,1329,1302,1317,1590,1317
2016/03/29,1326,1326,1326,1326,260,1326
2016/03/30,1335,1335,1302,1323,360,1323
2016/03/31,1332,1332,1314,1314,40,1314
2016/04/01,1314,1314,1263,1265,2690,1265
2016/04/04,1265,1271,1258,1258,1030,1258
2016/04/05,1255,1255,1229,1229,4330,1229
2016/04/06,1210,1220,1203,1220,620,1220
2016/04/07,1220,1233,1201,1210,1330,1210
2016/04/08,1210,1234,1210,1234,820,1234
2016/04/11,1240,1240,1225,1225,150,1225
2016/04/12,1242,1242,1242,1242,130,1242
2016/04/13,1245,1275,1245,1275,1130,1275
2016/04/14,1300,1300,1278,1278,2410,1278
2016/04/15,1309,1310,1287,1306,500,1306
2016/04/18,1303,1303,1274,1275,500,1275
2016/04/19,1290,1299,1282,1299,2530,1299
2016/04/20,1309,1310,1296,1310,240,1310
2016/04/21,1323,1329,1320,1329,340,1329
2016/04/22,1328,1330,1319,1320,190,1320
2016/04/25,1321,1323,1321,1323,190,1323
2016/04/26,1305,1305,1305,1305,50,1305
2016/04/27,1329,1329,1321,1327,290,1327
2016/04/28,1330,1332,1288,1288,360,1288
2016/05/02,1265,1265,1250,1256,1210,1256
2016/05/06,1256,1267,1248,1257,360,1257
2016/05/09,1258,1266,1258,1266,440,1266
2016/05/10,1265,1274,1265,1270,30,1270
2016/05/11,1279,1283,1268,1268,160,1268
2016/05/12,1267,1267,1263,1267,50,1267
2016/05/13,1263,1263,1263,1263,230,1263
2016/05/16,1260,1263,1260,1260,160,1260
2016/05/18,1271,1277,1270,1277,200,1277
2016/05/19,1270,1285,1270,1277,230,1277
2016/05/20,1259,1284,1256,1279,280,1279
2016/05/23,1284,1284,1260,1260,250,1260
2016/05/24,1286,1286,1264,1264,180,1264
2016/05/25,1279,1280,1279,1280,210,1280
2016/05/26,1285,1285,1279,1280,40,1280
2016/05/27,1280,1280,1259,1260,510,1260
2016/05/30,1290,1290,1289,1290,140,1290
2016/05/31,1298,1300,1284,1294,440,1294
