2016/01/04,1850,1852,1822,1826,82860,1826
2016/01/05,1826,1827,1815,1821,49570,1821
2016/01/06,1826,1841,1818,1825,30500,1825
2016/01/07,1823,1825,1803,1813,66160,1813
2016/01/08,1800,1808,1786,1799,81720,1799
2016/01/12,1779,1783,1750,1750,102420,1750
2016/01/13,1776,1795,1766,1782,55290,1782
2016/01/14,1762,1782,1758,1782,37010,1782
2016/01/15,1790,1800,1761,1770,49110,1770
2016/01/18,1744,1774,1737,1774,66900,1774
2016/01/19,1760,1767,1746,1767,71720,1767
2016/01/20,1755,1774,1730,1739,84540,1739
2016/01/21,1721,1744,1717,1722,79200,1722
2016/01/22,1718,1749,1718,1742,43240,1742
2016/01/25,1750,1796,1744,1782,368530,1782
2016/01/26,1781,1793,1763,1785,72850,1785
2016/01/27,1792,1813,1792,1812,326300,1812
2016/01/28,1805,1813,1794,1799,239460,1799
2016/01/29,1797,1905,1788,1883,596160,1883
2016/02/01,1952,1995,1949,1982,767890,1982
2016/02/02,1952,1963,1918,1931,241440,1931
2016/02/03,1900,1950,1890,1950,170990,1950
2016/02/04,1933,1967,1929,1944,152070,1944
2016/02/05,1933,1958,1924,1940,134880,1940
2016/02/08,1910,1946,1909,1931,167400,1931
2016/02/09,1902,1925,1883,1890,220250,1890
2016/02/10,1887,1890,1811,1852,151450,1852
2016/02/12,1802,1825,1778,1782,233500,1782
2016/02/15,1831,1897,1831,1891,172810,1891
2016/02/16,1901,1977,1886,1920,342500,1920
2016/02/17,1925,1940,1883,1897,263360,1897
2016/02/18,1920,1928,1883,1896,168170,1896
2016/02/19,1895,1949,1886,1949,215350,1949
2016/02/22,1950,1965,1932,1949,202630,1949
2016/02/23,1959,1959,1928,1928,71010,1928
2016/02/24,1938,1975,1930,1971,252080,1971
2016/02/25,1980,2000,1970,1999,360000,1999
2016/02/26,2000,2016,1990,2005,244590,2005
2016/02/29,2000,2006,1979,1979,232310,1979
2016/03/01,1994,1994,1967,1979,196930,1979
2016/03/02,1991,2010,1991,2007,222900,2007
2016/03/03,2011,2017,1970,1985,241960,1985
2016/03/04,1990,1990,1944,1979,282480,1979
2016/03/07,1969,1977,1952,1969,181990,1969
2016/03/08,1961,2003,1961,1986,311840,1986
2016/03/09,2000,2000,1970,1974,105360,1974
2016/03/10,1993,1993,1962,1968,208190,1968
2016/03/11,1968,2000,1961,1990,156970,1990
2016/03/14,1997,2001,1978,1988,188140,1988
2016/03/15,1987,2010,1980,1992,215710,1992
2016/03/16,1982,2001,1982,2000,164800,2000
2016/03/17,2001,2004,1985,1994,119080,1994
2016/03/18,1998,2003,1983,1998,202930,1998
2016/03/22,2004,2050,2001,2050,411180,2050
2016/03/23,2052,2058,2036,2036,232630,2036
2016/03/24,2044,2044,2001,2009,214080,2009
2016/03/25,2011,2019,2000,2003,203440,2003
2016/03/28,2019,2020,2004,2007,93160,2007
2016/03/29,2020,2022,2012,2018,72910,2018
2016/03/30,2025,2029,2011,2027,91410,2027
2016/03/31,2027,2030,2009,2018,134260,2018
2016/04/01,2010,2014,1975,1990,240850,1990
2016/04/04,1984,2030,1983,2030,142170,2030
2016/04/05,2026,2044,2022,2037,170810,2037
2016/04/06,2017,2036,2017,2028,183530,2028
2016/04/07,2024,2037,2020,2027,106400,2027
2016/04/08,2009,2027,2008,2027,91750,2027
2016/04/11,2022,2027,2013,2027,82200,2027
2016/04/12,2024,2027,2018,2025,85350,2025
2016/04/13,2023,2023,2012,2019,126710,2019
2016/04/14,2018,2031,2016,2031,124330,2031
2016/04/15,2025,2025,2015,2024,93800,2024
2016/04/18,2010,2012,1997,1998,125300,1998
2016/04/19,2011,2020,2006,2012,86090,2012
2016/04/20,2011,2022,2007,2014,84160,2014
2016/04/21,2005,2038,2005,2037,139920,2037
2016/04/22,2025,2067,2020,2057,262540,2057
2016/04/25,2055,2100,2055,2100,315680,2100
2016/04/26,2095,2109,2076,2086,213200,2086
2016/04/27,2064,2078,2043,2055,187840,2055
2016/04/28,2074,2075,2012,2045,219210,2045
2016/05/02,2015,2045,2015,2031,143150,2031
2016/05/06,2028,2042,2019,2020,184330,2020
2016/05/09,2020,2054,2020,2054,112210,2054
2016/05/10,2045,2063,2038,2056,98560,2056
2016/05/11,2055,2062,2037,2038,150640,2038
2016/05/12,2029,2035,2019,2023,57010,2023
2016/05/13,2023,2030,2019,2020,54760,2020
2016/05/16,2018,2029,2015,2022,31480,2022
2016/05/17,2025,2032,2020,2030,70670,2030
2016/05/18,2031,2031,2013,2024,142850,2024
2016/05/19,2013,2020,2000,2000,85790,2000
2016/05/20,1995,2006,1982,2001,151780,2001
2016/05/23,2004,2004,1988,1990,67480,1990
2016/05/24,1991,2010,1991,2002,96450,2002
2016/05/25,2003,2007,1996,2002,41230,2002
2016/05/26,2005,2008,1987,1995,94580,1995
2016/05/27,1990,2000,1990,1993,45610,1993
2016/05/30,1993,2003,1988,2003,63530,2003
2016/05/31,1999,2005,1994,1999,96840,1999
