2016/01/04,23610,23630,23450,23460,376,23460
2016/01/05,23570,23570,23500,23500,107,23500
2016/01/06,23500,23500,23210,23220,690,23220
2016/01/07,23290,23340,23230,23340,380,23340
2016/01/08,23340,23340,23220,23320,116,23320
2016/01/12,23320,23330,23220,23330,96,23330
2016/01/13,23470,23510,23460,23510,64,23510
2016/01/14,23360,23510,23340,23480,86,23480
2016/01/15,23450,23560,23450,23470,20,23470
2016/01/18,23540,23540,23310,23400,128,23400
2016/01/19,23480,24980,23460,23650,12475,23650
2016/01/20,23620,23640,23500,23630,1954,23630
2016/01/21,23630,23630,23540,23540,102,23540
2016/01/22,23650,23650,23520,23590,84,23590
2016/01/25,23790,23900,23740,23740,128,23740
2016/01/26,23740,23750,23680,23700,113,23700
2016/01/27,23680,23720,23660,23710,32,23710
2016/01/28,23730,23990,23710,23710,211,23710
2016/01/29,23790,24300,23790,24170,532,24170
2016/02/01,24370,24740,24370,24700,165,24700
2016/02/02,24440,24440,24420,24440,33,24440
2016/02/03,24240,24270,24210,24270,108,24270
2016/02/04,24190,24350,24000,24010,169,24010
2016/02/05,23950,24060,23880,23880,84,23880
2016/02/08,24000,24030,23880,23880,17,23880
2016/02/09,23860,23860,23680,23770,263,23770
2016/02/10,23710,23840,23610,23610,149,23610
2016/02/12,23430,23560,23220,23250,402,23250
2016/02/15,23510,23510,23320,23390,108,23390
2016/02/16,23500,23510,23500,23510,40,23510
2016/02/17,23300,23630,23300,23400,86,23400
2016/02/18,23500,23500,23340,23400,88,23400
2016/02/19,23370,23370,23270,23320,74,23320
2016/02/22,23200,23370,23200,23220,161,23220
2016/02/23,23320,23320,23140,23290,278,23290
2016/02/24,23140,23200,23080,23080,127,23080
2016/02/25,23110,23170,23070,23170,23,23170
2016/02/26,23390,23390,23110,23170,42,23170
2016/02/29,23450,23450,23210,23210,65,23210
2016/03/01,23200,23300,23190,23300,24,23300
2016/03/02,23440,23440,23210,23210,72,23210
2016/03/03,23340,23340,23250,23260,11,23260
2016/03/04,23300,23340,23210,23210,43,23210
2016/03/07,23300,23300,23240,23240,293,23240
2016/03/08,23200,23200,23100,23180,397,23180
2016/03/09,23100,23100,22970,22970,474,22970
2016/03/10,22970,23080,22950,23020,42,23020
2016/03/11,22970,23020,22910,23000,333,23000
2016/03/14,23090,23160,23000,23070,79,23070
2016/03/15,23070,23130,22960,22980,132,22980
2016/03/16,22930,23080,22890,23020,426,23020
2016/03/17,22990,23020,22830,22850,538,22850
2016/03/18,22800,22800,22610,22650,579,22650
2016/03/22,22720,22910,22640,22800,343,22800
2016/03/23,22840,22840,22700,22700,139,22700
2016/03/24,22790,22830,22730,22770,212,22770
2016/03/25,22820,23420,22810,23320,224,23320
2016/03/28,23170,23170,23140,23150,40,23150
2016/03/29,23160,23160,22800,23020,55,23020
2016/03/30,23010,23010,22850,22860,69,22860
2016/03/31,22960,23060,22950,23060,29,23060
2016/04/01,23190,23190,22990,22990,29,22990
2016/04/04,22990,23000,22900,22900,125,22900
2016/04/05,23000,23000,22800,22800,140,22800
2016/04/06,22830,22840,22700,22700,131,22700
2016/04/07,22710,22710,22480,22480,475,22480
2016/04/08,22540,22800,22440,22800,118,22800
2016/04/11,22480,22480,22310,22440,423,22440
2016/04/12,22370,22440,22300,22440,125,22440
2016/04/13,22480,22500,22420,22440,62,22440
2016/04/14,22500,22530,22480,22530,7,22530
2016/04/15,22590,22620,22590,22620,15,22620
2016/04/18,22430,22430,22350,22380,173,22380
2016/04/19,22510,22510,22400,22500,145,22500
2016/04/20,22500,22560,22410,22500,62,22500
2016/04/21,22550,22560,22500,22560,41,22560
2016/04/22,22460,22520,22400,22500,169,22500
2016/04/25,22750,22780,22550,22780,35,22780
2016/04/26,22720,22750,22560,22560,34,22560
2016/04/27,22700,22750,22700,22710,66,22710
2016/04/28,22750,22800,22370,22380,428,22380
2016/05/02,21990,22190,21800,21970,927,21970
2016/05/06,22180,22180,22000,22080,234,22080
2016/05/09,22080,22280,22080,22280,41,22280
2016/05/10,22320,22320,21980,22250,191,22250
2016/05/11,22080,22090,22010,22030,38,22030
2016/05/12,22040,22080,22010,22010,36,22010
2016/05/13,22080,22170,22010,22020,39,22020
2016/05/16,22110,22370,22110,22370,225,22370
2016/05/17,22350,22350,22270,22270,34,22270
2016/05/18,22280,22280,22200,22210,33,22210
2016/05/19,22290,22290,22290,22290,8,22290
2016/05/20,22230,22260,22220,22220,24,22220
2016/05/23,22320,22350,22320,22350,17,22350
2016/05/24,22280,22280,22220,22220,18,22220
2016/05/25,22280,22330,22270,22270,6,22270
2016/05/26,22370,22370,22250,22250,38,22250
2016/05/27,22350,22360,22190,22200,81,22200
2016/05/30,22420,22420,22290,22370,127,22370
2016/05/31,22290,22580,22270,22270,96,22270
