2016/01/04,24000,24000,23120,23120,4,23120
2016/01/06,23000,23010,23000,23000,11,23000
2016/01/07,23000,23000,22500,22500,8,22500
2016/01/08,22150,22160,22150,22150,5,22150
2016/01/12,22000,22740,21600,21630,280,21630
2016/01/13,21990,22270,21930,22120,88,22120
2016/01/14,21690,21690,21000,21000,57,21000
2016/01/15,21910,22330,21270,21560,42,21560
2016/01/18,21440,21440,21440,21440,12,21440
2016/01/19,21700,21740,21670,21670,104,21670
2016/01/20,21570,21940,20650,20650,78,20650
2016/01/21,20250,20760,20250,20760,15,20760
2016/01/22,21260,21260,21260,21260,9,21260
2016/01/25,22060,23030,21660,22470,124,22470
2016/01/26,21220,21220,21120,21120,19,21120
2016/01/27,21870,21870,21340,21390,131,21390
2016/01/28,21310,21320,21310,21320,6,21320
2016/01/29,21840,21850,21820,21820,63,21820
2016/02/01,22320,22320,22320,22320,1,22320
2016/02/02,22130,22140,22130,22130,43,22130
2016/02/03,21750,21750,21750,21750,1,21750
2016/02/05,21710,21710,21710,21710,4,21710
2016/02/08,19840,21080,19840,21080,6,21080
2016/02/09,20960,20960,20960,20960,2,20960
2016/02/10,20250,20250,20100,20140,7,20140
2016/02/12,18720,21070,18720,21070,196,21070
2016/02/15,20790,20790,20190,20400,109,20400
2016/02/16,20540,20540,19990,20510,63,20510
2016/02/18,20530,20780,20530,20770,6,20770
2016/02/22,20730,20730,20730,20730,1,20730
2016/02/26,20520,20740,20520,20740,4,20740
2016/02/29,21020,21020,21020,21020,1,21020
2016/03/01,20800,20800,20700,20700,2,20700
2016/03/02,21050,21480,21050,21480,2,21480
2016/03/03,21320,21610,21320,21610,2,21610
2016/03/04,21860,21860,21450,21450,2,21450
2016/03/07,21900,21900,21470,21470,14,21470
2016/03/08,21510,21510,21510,21510,1,21510
2016/03/09,21840,21840,21840,21840,13,21840
2016/03/10,21340,21620,21340,21620,342,21620
2016/03/11,21390,21460,21280,21350,73,21350
2016/03/14,21710,21890,21710,21890,2,21890
2016/03/15,21820,21820,21820,21820,1,21820
2016/03/16,21600,21600,21600,21600,1,21600
2016/03/18,21540,21540,21540,21540,1,21540
2016/03/22,22000,22000,21770,21770,8,21770
2016/03/24,21820,21820,21820,21820,1,21820
2016/03/31,22100,22100,22100,22100,1,22100
2016/04/01,22120,22450,21850,22010,5,22010
2016/04/04,22000,22010,22000,22000,8,22000
2016/04/05,22050,22050,21820,21820,18,21820
2016/04/06,21820,21820,21580,21600,6,21600
2016/04/07,21480,21480,21360,21360,4,21360
2016/04/08,21090,21250,21090,21250,2,21250
2016/04/11,21080,21080,21000,21000,132,21000
2016/04/12,21090,21090,21070,21070,8,21070
2016/04/14,21970,21970,21610,21720,11,21720
2016/04/18,21720,21720,21310,21310,4,21310
2016/04/19,21640,22010,21640,22010,5,22010
2016/04/22,21540,21650,21480,21650,6,21650
2016/04/25,21640,22020,21640,22020,138,22020
2016/04/26,22020,22020,22020,22020,1,22020
2016/04/28,21700,22240,21700,21880,29,21880
2016/05/02,21210,21400,21000,21040,11,21040
2016/05/06,21200,21200,20810,20960,11,20960
2016/05/09,20700,20700,20700,20700,4,20700
2016/05/10,21370,21370,21370,21370,2,21370
2016/05/16,21280,21280,21280,21280,2,21280
2016/05/18,21400,21400,21370,21370,4,21370
2016/05/20,21500,21500,21500,21500,15,21500
2016/05/23,21500,21500,21500,21500,1,21500
2016/05/25,21990,21990,21990,21990,1,21990
2016/05/26,21530,21810,21530,21810,34,21810
2016/05/31,21930,21930,21930,21930,5,21930
